Timestamp	ID	Payload	Payload Length	Type	Name
19.538632	6DA	F4  04  00  00  08  01  81  30	8	S	XCP_Transmit
19.538904	59A	FF  40  0B  40  B4  08  01  01	8	S	XCP_Receive
19.639131	6DA	F4  04  00  00  08  01  81  2C	8	S	XCP_Transmit
19.639392	59A	FF  3F  B1  13  11  08  01  01	8	S	XCP_Receive
19.739635	6DA	F1  FF  04  00  00  00  00  00	8	S	XCP_Transmit
19.739918	59A	FF  00  04  40  21  36  13  01	8	S	XCP_Receive
19.840134	6DA	F1  FF  06  00  00  00  00  00	8	S	XCP_Transmit
19.840414	59A	FF  00  04  40  21  4A  15  01	8	S	XCP_Receive
19.940632	6DA	F1  FF  11  00  00  00  00  00	8	S	XCP_Transmit
19.940902	59A	FF  00  04  43  34  0B  40  01	8	S	XCP_Receive
20.519439	6DA	F1  FF  11  00  00  00  00  00	8	S	XCP_Transmit
20.519705	59A	FF  00  04  43  B3  F8  F8  01	8	S	XCP_Receive
20.971483	6DA	F1  FF  12  00  00  00  00  00	8	S	XCP_Transmit
20.971757	59A	FF  00  04  42  FA  4C  18  01	8	S	XCP_Receive
21.222515	75A	02  10  7E  00  00  00  00  00	8	S	PID_Write_Session
21.239556	4DA	06  50  7E  00  28  00  C8  30	8	S	PID_Read_SingleSession
21.243578	75A	06  2F  FD  0D  03  17  00  00	8	S	PID_Write_Session
21.269258	4DA	04  6F  FD  0D  03  00  C8  30	8	S	PID_Read_SingleSession
23.795705	75A	02  10  7E  00  00  00  00  00	8	S	PID_Write_Session
23.809217	4DA	06  50  7E  00  28  00  C8  30	8	S	PID_Read_SingleSession
23.846748	6DA	F1  FF  39  00  00  00  00  00	8	S	XCP_Transmit
23.847008	59A	FF  00  04  C2  B4  18  F2  01	8	S	XCP_Receive
23.948643	6DA	F1  FF  39  00  00  00  00  00	8	S	XCP_Transmit
23.948909	59A	FF  00  04  C2  AF  19  C7  01	8	S	XCP_Receive
24.050621	6DA	F1  FF  39  00  00  00  00  00	8	S	XCP_Transmit
24.050903	59A	FF  00  04  C2  AF  72  4C  01	8	S	XCP_Receive
24.152643	6DA	F1  FF  39  00  00  00  00  00	8	S	XCP_Transmit
24.152905	59A	FF  00  04  C2  B5  B7  D2  01	8	S	XCP_Receive
24.254647	6DA	F1  FF  39  00  00  00  00  00	8	S	XCP_Transmit
24.254909	59A	FF  00  04  C2  AF  F8  90  01	8	S	XCP_Receive
24.356647	6DA	F1  FF  39  00  00  00  00  00	8	S	XCP_Transmit
24.356909	59A	FF  00  04  C2  B2  57  64  01	8	S	XCP_Receive
27.295732	75A	02  10  7E  00  00  00  00  00	8	S	PID_Write_Session
27.309186	4DA	06  50  7E  00  28  00  C8  30	8	S	PID_Read_SingleSession
27.316798	75A	04  2F  FD  0D  00  00  00  00	8	S	PID_Write_Session
27.339480	4DA	04  6F  FD  0D  00  00  C8  30	8	S	PID_Read_SingleSession
27.600376	75A	02  10  7E  00  00  00  00  00	8	S	PID_Write_Session
27.619496	4DA	06  50  7E  00  28  00  C8  30	8	S	PID_Read_SingleSession
27.651473	75A	07  2E  FD  A1  03  C9  29  C1	8	S	PID_Write_Session
27.669230	4DA	03  6E  FD  A1  28  00  C8  30	8	S	PID_Read_SingleSession
27.702546	75A	10  0F  2E  FD  A3  33  38  32	8	S	PID_Write_Session
27.709190	4DA	30  08  14  A1  28  00  C8  30	8	S	PID_Read_SingleSession
27.720789	75A	21  30  35  36  30  30  2D  30	8	S	PID_Write_Session
27.731809	75A	22  30  31  00  00  00  00  00	8	S	PID_Write_Session
27.749185	4DA	03  6E  FD  A3  28  00  C8  30	8	S	PID_Read_SingleSession
27.749820	75A	10  0D  2E  F1  12  36  38  33	8	S	PID_Write_Session
27.759474	4DA	30  08  14  A3  28  00  C8  30	8	S	PID_Read_SingleSession
27.760850	75A	21  32  31  36  33  33  41  43	8	S	PID_Write_Session
27.779437	4DA	03  6E  F1  12  28  00  C8  30	8	S	PID_Read_SingleSession
27.779815	75A	06  2E  F1  50  0E  2D  00  00	8	S	PID_Write_Session
27.809151	4DA	03  6E  F1  50  28  00  C8  30	8	S	PID_Read_SingleSession
27.811803	75A	03  22  FD  13  00  00  00  00	8	S	PID_Write_Session
27.839452	4DA	10  4E  62  FD  13  00  07  0B	8	S	PID_Read_SingleSession
27.839812	75A	30  00  00  00  00  00  00  00	8	S	PID_Write_Session
27.869209	4DA	21  0B  00  00  56  00  08  01	8	S	PID_Read_SingleSession
27.899466	4DA	22  00  00  00  00  FF  00  00	8	S	PID_Read_SingleSession
27.929206	4DA	23  00  00  FF  00  00  00  00	8	S	PID_Read_SingleSession
27.959433	4DA	24  FF  00  00  00  00  FF  00	8	S	PID_Read_SingleSession
27.989198	4DA	25  00  00  00  FF  00  00  00	8	S	PID_Read_SingleSession
28.019436	4DA	26  00  FF  00  00  00  00  FF	8	S	PID_Read_SingleSession
28.049187	4DA	27  00  00  00  00  FF  00  00	8	S	PID_Read_SingleSession
28.079442	4DA	28  00  00  FF  00  00  00  00	8	S	PID_Read_SingleSession
28.109155	4DA	29  FF  00  00  00  00  FF  00	8	S	PID_Read_SingleSession
28.139448	4DA	2A  00  00  00  FF  00  00  00	8	S	PID_Read_SingleSession
28.169193	4DA	2B  00  FF  00  FF  00  00  00	8	S	PID_Read_SingleSession
28.174109	75A	07  31  01  F0  00  00  00  40	8	S	PID_Write_Session
28.199461	4DA	04  71  01  F0  00  00  00  00	8	S	PID_Read_SingleSession
28.205172	75A	07  2E  FD  02  08  00  01  00	8	S	PID_Write_Session
28.229202	4DA	03  6E  FD  02  00  00  00  00	8	S	PID_Read_SingleSession
32.780597	75A	02  10  7E  00  00  00  00  00	8	S	PID_Write_Session
32.795435	4DA	06  50  7E  00  28  00  C8  00	8	S	PID_Read_SingleSession
32.831676	75A	07  2E  FD  02  08  00  00  01	8	S	PID_Write_Session
32.845221	4DA	03  6E  FD  02  28  00  C8  00	8	S	PID_Read_SingleSession
32.852739	75A	04  2E  FD  1B  00  00  00  00	8	S	PID_Write_Session
32.875498	4DA	03  6E  FD  1B  28  00  C8  00	8	S	PID_Read_SingleSession
32.883764	75A	03  22  FD  1A  00  00  00  00	8	S	PID_Write_Session
32.905252	4DA	04  62  FD  1A  02  00  C8  00	8	S	PID_Read_SingleSession
32.908157	75A	02  10  7E  00  00  00  00  00	8	S	PID_Write_Session
32.935541	4DA	06  50  7E  00  28  00  C8  00	8	S	PID_Read_SingleSession
32.959196	75A	03  22  FD  A1  00  00  00  00	8	S	PID_Write_Session
32.975500	4DA	07  62  FD  A1  03  C9  29  C1	8	S	PID_Read_SingleSession
32.976067	75A	03  22  F1  50  00  00  00  00	8	S	PID_Write_Session
33.005223	4DA	06  62  F1  50  0E  2D  00  C1	8	S	PID_Read_SingleSession
33.006013	75A	03  22  FD  A3  00  00  00  00	8	S	PID_Write_Session
33.035564	4DA	10  0F  62  FD  A3  33  38  32	8	S	PID_Read_SingleSession
33.036058	75A	30  00  00  00  00  00  00  00	8	S	PID_Write_Session
33.065310	4DA	21  30  35  36  30  30  2D  30	8	S	PID_Read_SingleSession
33.095501	4DA	22  30  31  36  30  30  2D  30	8	S	PID_Read_SingleSession
33.096146	75A	03  22  F1  12  00  00  00  00	8	S	PID_Write_Session
33.125226	4DA	10  0D  62  F1  12  36  38  33	8	S	PID_Read_SingleSession
33.126063	75A	30  00  00  00  00  00  00  00	8	S	PID_Write_Session
33.155571	4DA	21  32  31  36  33  33  41  43	8	S	PID_Read_SingleSession
33.182024	75A	02  10  7E  00  00  00  00  00	8	S	PID_Write_Session
33.195532	4DA	06  50  7E  00  28  00  C8  43	8	S	PID_Read_SingleSession
33.203074	75A	03  22  FD  12  00  00  00  00	8	S	PID_Write_Session
33.225225	4DA	10  1F  62  FD  12  47  3A  CC	8	S	PID_Read_SingleSession
33.254124	75A	30  00  00  00  00  00  00  00	8	S	PID_Write_Session
33.275506	4DA	21  95  42  CA  36  38  42  CA	8	S	PID_Read_SingleSession
33.305229	4DA	22  B5  D8  40  20  37  77  40	8	S	PID_Read_SingleSession
33.335560	4DA	23  20  0D  8E  BC  0A  44  00	8	S	PID_Read_SingleSession
33.365249	4DA	24  BB  C8  50  00  0A  44  00	8	S	PID_Read_SingleSession
33.367979	75A	02  10  7E  00  00  00  00  00	8	S	PID_Write_Session
33.395502	4DA	06  50  7E  00  28  00  C8  00	8	S	PID_Read_SingleSession
33.396052	75A	03  22  FD  19  00  00  00  00	8	S	PID_Write_Session
33.425242	4DA	04  62  FD  19  C6  00  C8  00	8	S	PID_Read_SingleSession
33.428089	75A	03  22  FD  07  00  00  00  00	8	S	PID_Write_Session
33.455565	4DA	04  62  FD  07  20  00  C8  00	8	S	PID_Read_SingleSession
33.456048	75A	03  22  FD  17  00  00  00  00	8	S	PID_Write_Session
33.485230	4DA	05  62  FD  17  04  00  C8  00	8	S	PID_Read_SingleSession
33.487251	75A	02  10  7E  00  00  00  00  00	8	S	PID_Write_Session
33.515529	4DA	06  50  7E  00  28  00  C8  00	8	S	PID_Read_SingleSession

33.588289	75A	03  22  FD  AF  00  00  00  00	8	S	PID_Write_Session
33.605225	4DA	10  B3  62  FD  AF  56  01  02	8	S	PID_Read_SingleSession
33.606056	75A	30  00  00  00  00  00  00  00	8	S	PID_Write_Session
33.635536	4DA	21  00  41  5A  D1  90  3D  93	8	S	PID_Read_SingleSession
33.665267	4DA	22  BC  00  C2  50  1E  3B  FF	8	S	PID_Read_SingleSession
33.695532	4DA	23  F1  00  04  01  BC  07  0B	8	S	PID_Read_SingleSession
33.725266	4DA	24  04  00  40  A0  00  00  00	8	S	PID_Read_SingleSession
33.755558	4DA	25  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
33.785286	4DA	26  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
33.815525	4DA	27  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
33.845256	4DA	28  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
33.875523	4DA	29  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
33.905303	4DA	2A  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
33.935516	4DA	2B  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
33.965269	4DA	2C  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
33.995572	4DA	2D  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
34.025251	4DA	2E  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
34.055558	4DA	2F  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
34.085210	4DA	20  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
34.115573	4DA	21  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
34.145306	4DA	22  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
34.175529	4DA	23  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
34.205235	4DA	24  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
34.235532	4DA	25  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
34.265257	4DA	26  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
34.295532	4DA	27  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
34.325273	4DA	28  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession
34.355539	4DA	29  00  00  00  00  00  00  00	8	S	PID_Read_SingleSession

34.358920	75A	03  22  FD  13  00  00  00  00	8	S	PID_Write_Session
34.385240	4DA	10  4E  62  FD  13  00  07  0B	8	S	PID_Read_SingleSession
34.386106	75A	30  00  00  00  00  00  00  00	8	S	PID_Write_Session
34.415497	4DA	21  0B  00  00  56  00  08  02	8	S	PID_Read_SingleSession
34.445250	4DA	22  00  00  00  00  FF  00  00	8	S	PID_Read_SingleSession
34.475511	4DA	23  00  00  FF  00  00  00  00	8	S	PID_Read_SingleSession
34.505215	4DA	24  FF  00  00  00  00  FF  00	8	S	PID_Read_SingleSession
34.535553	4DA	25  00  00  00  FF  00  00  00	8	S	PID_Read_SingleSession
34.565221	4DA	26  00  FF  00  00  00  00  FF	8	S	PID_Read_SingleSession
34.595526	4DA	27  00  00  00  00  FF  00  00	8	S	PID_Read_SingleSession
34.625281	4DA	28  00  00  FF  00  00  00  00	8	S	PID_Read_SingleSession
34.655535	4DA	29  FF  00  00  00  00  FF  00	8	S	PID_Read_SingleSession
34.685278	4DA	2A  00  00  00  FF  00  00  00	8	S	PID_Read_SingleSession
34.715485	4DA	2B  00  FF  00  FF  00  00  00	8	S	PID_Read_SingleSession

34.720272	6DA	FF  00  00  00  00  00  00  00	8	S	XCP_Transmit
34.720572	59A	FF  04  C1  08  00  08  01  01	8	S	XCP_Receive

34.741328	75A	05  31  01  F0  02  01  00  00	8	S	PID_Write_Session
34.755522	4DA	04  71  01  F0  02  00  00  00	8	S	PID_Read_SingleSession
34.792373	75A	03  22  FD  05  00  00  00  00	8	S	PID_Write_Session
34.805284	4DA	10  10  62  FD  05  00  00  00	8	S	PID_Read_SingleSession
34.823493	75A	30  00  00  00  00  00  00  00	8	S	PID_Write_Session
34.845229	4DA	21  00  40  20  00  00  40  20	8	S	PID_Read_SingleSession
34.875525	4DA	22  00  00  00  00  00  40  20	8	S	PID_Read_SingleSession
34.877416	75A	02  10  7E  00  00  00  00  00	8	S	PID_Write_Session
34.905212	4DA	06  50  7E  00  28  00  C8  20	8	S	PID_Read_SingleSession
34.906199	75A	07  2E  FD  02  08  00  01  00	8	S	PID_Write_Session
34.935525	4DA	03  6E  FD  02  28  00  C8  20	8	S	PID_Read_SingleSession

Test of GIT tortoise!

This is Branch#1

Change of Branch#1

Changed on Zbook

